ShipmentID;ClientID;ClientName;OriginCountry;OriginCity;OriginCode;DestCountry;DestCity;DestCode;TransportMode;Carrier;HS_Code;CustomsRegime;BookingDate;DepartureDate;ArrivalDate;ClearanceDate;TransitDays;ClearanceDays;OnTime;Direction;CargoValueEUR;DutyRatePct;DutyPayableEUR;DutySavedEUR;DutyPaidEUR
SHP1017;CLT003;Crestwood Automotive Parts;Thailand;Bangkok;TH;Germany;Hamburg;DE;Sea;Hapag-Lloyd;2106.90;Standard Entry;2023-02-09;2023-02-18;2023-03-21;2023-03-23;31;2;TRUE;Import;158410,4;9;14256,94;0;14256,94
SHP1018;CLT003;Crestwood Automotive Parts;Thailand;Bangkok;TH;Belgium;Antwerp;BE;Air;Maersk;8708.29;Standard Entry;2024-03-21;2024-03-27;2024-03-31;2024-04-05;4;5;FALSE;Export;83984,6;4,5;3779,31;0;3779,31
SHP1019;CLT010;Quantum Tech Imports;India;Mumbai;IN;France;Le Havre;FR;Sea;DB Schenker;3004.90;FTA Relief;2024-09-20;2024-09-27;2024-11-06;2024-11-11;40;5;FALSE;Import;153106,86;0;0;0;0
SHP1020;CLT006;Vortex Machinery Co.;India;Mumbai;IN;France;Le Havre;FR;Air;UPS;8471.30;IP Relief;2024-03-02;2024-03-06;2024-03-09;2024-03-13;3;4;FALSE;Export;21426,76;0;0;0;0
SHP1021;CLT004;Solaris Chemical Solutions;Vietnam;Ho Chi Minh City;VN;Germany;Hamburg;DE;Air;UPS;8708.99;Standard Entry;2023-03-04;2023-03-13;2023-03-19;2023-03-24;6;5;FALSE;Export;43330,99;4,5;1949,89;0;1949,89
SHP1022;CLT009;GreenLeaf Organics;Vietnam;Ho Chi Minh City;VN;Italy;Genoa;IT;Road;Maersk;8443.32;FTA Relief;2023-10-09;2023-10-17;2023-10-24;2023-10-29;7;5;FALSE;Import;183684,16;0;0;0;0
SHP1023;CLT005;Pinnacle Foods International;Thailand;Bangkok;TH;Portugal;Lisbon;PT;Road;Hapag-Lloyd;8517.12;End Use Relief;2023-06-06;2023-06-11;2023-06-15;2023-06-18;4;3;TRUE;Import;48689,69;0;0;0;0
SHP1024;CLT009;GreenLeaf Organics;Mexico;Mexico City;MX;Belgium;Antwerp;BE;Sea;Kuehne+Nagel;8542.31;End Use Relief;2024-09-11;2024-09-20;2024-10-16;2024-10-18;26;2;TRUE;Import;46184,35;0;0;0;0
SHP1025;CLT002;Atlas Apparel Group;Mexico;Mexico City;MX;France;Le Havre;FR;Sea;CMA CGM;2106.90;Standard Entry;2023-11-28;2023-11-30;2023-12-20;2023-12-22;20;2;TRUE;Import;130367,79;9;11733,1;0;11733,1
SHP1026;CLT007;BlueSky Pharmaceuticals;South Korea;Busan;KR;Italy;Genoa;IT;Sea;DB Schenker;8542.31;Standard Entry;2023-09-04;2023-09-12;2023-10-17;2023-10-21;35;4;FALSE;Import;194610,31;0;0;0;0
SHP1027;CLT006;Vortex Machinery Co.;Turkey;Istanbul;TR;Portugal;Lisbon;PT;Sea;DB Schenker;8517.12;End Use Relief;2023-08-08;2023-08-14;2023-09-06;2023-09-12;23;6;FALSE;Import;40006,58;0;0;0;0
SHP1028;CLT008;Ironclad Steel Works;Turkey;Istanbul;TR;Germany;Hamburg;DE;Air;FedEx;3004.90;IP Relief;2023-07-02;2023-07-09;2023-07-11;2023-07-18;2;7;FALSE;Import;119188,59;0;0;0;0
SHP1029;CLT004;Solaris Chemical Solutions;Mexico;Mexico City;MX;Portugal;Lisbon;PT;Sea;FedEx;8708.99;FTA Relief;2023-01-11;2023-01-20;2023-02-13;2023-02-16;24;3;TRUE;Export;133870,64;4,5;6024,18;4227,07;1797,11
SHP1030;CLT006;Vortex Machinery Co.;USA;New York;US;Italy;Genoa;IT;Sea;DB Schenker;8443.32;Standard Entry;2024-09-13;2024-09-15;2024-10-11;2024-10-17;26;6;FALSE;Import;72363,1;0;0;0;0
SHP1031;CLT007;BlueSky Pharmaceuticals;China;Shanghai;CN;Spain;Barcelona;ES;Sea;Maersk;8428.90;Standard Entry;2024-04-27;2024-05-06;2024-06-12;2024-06-16;37;4;FALSE;Import;47573,89;1,7;808,76;0;808,76
SHP1032;CLT001;Meridian Electronics Ltd;Bangladesh;Dhaka;BD;United Kingdom;Felixstowe;GB;Air;CMA CGM;7208.51;Standard Entry;2023-07-01;2023-07-04;2023-07-07;2023-07-11;3;4;FALSE;Import;209345,79;0;0;0;0
SHP1033;CLT001;Meridian Electronics Ltd;South Korea;Busan;KR;United Kingdom;Felixstowe;GB;Sea;MSC;6110.20;End Use Relief;2023-10-12;2023-10-17;2023-12-01;2023-12-07;45;6;FALSE;Export;155430,93;12;18651,71;9434,71;9217
SHP1034;CLT003;Crestwood Automotive Parts;Mexico;Mexico City;MX;Italy;Genoa;IT;Air;Maersk;3004.90;Temporary Admission;2024-03-02;2024-03-04;2024-03-11;2024-03-12;7;1;TRUE;Import;52270,28;0;0;0;0
SHP1035;CLT005;Pinnacle Foods International;USA;New York;US;France;Le Havre;FR;Air;Maersk;8708.29;End Use Relief;2023-07-23;2023-08-02;2023-08-09;2023-08-13;7;4;FALSE;Import;47377,21;4,5;2131,97;1623,26;508,71
SHP1036;CLT005;Pinnacle Foods International;Turkey;Istanbul;TR;Portugal;Lisbon;PT;Sea;MSC;8708.99;Temporary Admission;2024-08-04;2024-08-07;2024-09-20;2024-09-25;44;5;FALSE;Import;232916,85;4,5;10481,26;8569,82;1911,44
SHP1037;CLT003;Crestwood Automotive Parts;USA;New York;US;France;Le Havre;FR;Sea;Kuehne+Nagel;3004.90;Standard Entry;2023-06-23;2023-06-25;2023-08-07;2023-08-09;43;2;TRUE;Import;161296,68;0;0;0;0
SHP1038;CLT002;Atlas Apparel Group;Vietnam;Ho Chi Minh City;VN;Spain;Barcelona;ES;Rail;Hapag-Lloyd;7208.51;Standard Entry;2023-05-16;2023-05-18;2023-05-30;2023-06-03;12;4;FALSE;Import;177948,92;0;0;0;0
SHP1039;CLT005;Pinnacle Foods International;India;Mumbai;IN;Sweden;Gothenburg;SE;Sea;FedEx;6204.62;FTA Relief;2023-10-07;2023-10-11;2023-11-04;2023-11-07;24;3;TRUE;Import;68541,75;12;8225,01;6842,22;1382,79
SHP1040;CLT008;Ironclad Steel Works;Bangladesh;Dhaka;BD;Sweden;Gothenburg;SE;Sea;DHL Express;8542.31;Standard Entry;2024-06-19;2024-06-23;2024-07-25;2024-07-26;32;1;TRUE;Import;237667,96;0;0;0;0
SHP1041;CLT003;Crestwood Automotive Parts;Thailand;Bangkok;TH;Sweden;Gothenburg;SE;Sea;FedEx;8708.99;Standard Entry;2024-11-29;2024-12-05;2025-01-17;2025-01-19;43;2;TRUE;Export;88834,39;4,5;3997,55;0;3997,55
SHP1042;CLT002;Atlas Apparel Group;Thailand;Bangkok;TH;Netherlands;Rotterdam;NL;Sea;Hapag-Lloyd;2106.90;IP Relief;2023-02-02;2023-02-12;2023-03-05;2023-03-11;21;6;FALSE;Import;159622,85;9;14366,06;9572,44;4793,62
SHP1043;CLT010;Quantum Tech Imports;Bangladesh;Dhaka;BD;Italy;Genoa;IT;Air;FedEx;3004.90;End Use Relief;2023-02-04;2023-02-07;2023-02-11;2023-02-17;4;6;FALSE;Import;92926,62;0;0;0;0
SHP1044;CLT007;BlueSky Pharmaceuticals;South Korea;Busan;KR;Italy;Genoa;IT;Sea;MSC;6203.42;IP Relief;2023-11-10;2023-11-19;2023-12-12;2023-12-17;23;5;FALSE;Import;50609,38;12;6073,13;3082,8;2990,33
SHP1045;CLT010;Quantum Tech Imports;Mexico;Mexico City;MX;Belgium;Antwerp;BE;Road;FedEx;2106.90;FTA Relief;2023-09-16;2023-09-23;2023-10-01;2023-10-05;8;4;FALSE;Import;171246,18;9;15412,16;12176,41;3235,75
SHP1046;CLT009;GreenLeaf Organics;USA;New York;US;Belgium;Antwerp;BE;Air;Evergreen;8428.90;Temporary Admission;2024-08-30;2024-09-03;2024-09-05;2024-09-10;2;5;FALSE;Import;45764,26;1,7;777,99;669,16;108,83
SHP1047;CLT010;Quantum Tech Imports;India;Mumbai;IN;France;Le Havre;FR;Road;DHL Express;8542.31;Standard Entry;2023-04-03;2023-04-07;2023-04-14;2023-04-21;7;7;FALSE;Import;89795,1;0;0;0;0
SHP1048;CLT003;Crestwood Automotive Parts;South Korea;Busan;KR;United Kingdom;Felixstowe;GB;Road;CMA CGM;6204.62;FTA Relief;2023-11-05;2023-11-08;2023-11-15;2023-11-17;7;2;TRUE;Import;62864,98;12;7543,8;5740,81;1802,99
SHP1049;CLT004;Solaris Chemical Solutions;India;Mumbai;IN;Portugal;Lisbon;PT;Rail;DHL Express;8471.30;Temporary Admission;2023-06-13;2023-06-16;2023-06-29;2023-07-03;13;4;FALSE;Import;139708,12;0;0;0;0
SHP1050;CLT008;Ironclad Steel Works;Japan;Tokyo;JP;Poland;Gdansk;PL;Road;Hapag-Lloyd;8542.31;Standard Entry;2024-02-01;2024-02-08;2024-02-13;2024-02-20;5;7;FALSE;Import;234139,29;0;0;0;0
SHP1051;CLT006;Vortex Machinery Co.;Turkey;Istanbul;TR;Belgium;Antwerp;BE;Air;FedEx;0901.11;Standard Entry;2023-12-22;2023-12-24;2023-12-29;2023-12-31;5;2;TRUE;Import;221969,09;0;0;0;0
SHP1052;CLT004;Solaris Chemical Solutions;Bangladesh;Dhaka;BD;Italy;Genoa;IT;Sea;DB Schenker;6110.20;Standard Entry;2024-09-17;2024-09-25;2024-11-01;2024-11-02;37;1;TRUE;Import;163166,43;12;19579,97;0;19579,97
SHP1053;CLT008;Ironclad Steel Works;Vietnam;Ho Chi Minh City;VN;United Kingdom;Felixstowe;GB;Sea;Evergreen;2917.36;Standard Entry;2023-12-14;2023-12-18;2024-01-17;2024-01-21;30;4;FALSE;Export;41933,15;5,5;2306,32;0;2306,32
SHP1054;CLT007;BlueSky Pharmaceuticals;South Korea;Busan;KR;United Kingdom;Felixstowe;GB;Sea;FedEx;6203.42;FTA Relief;2024-02-12;2024-02-22;2024-04-01;2024-04-08;39;7;FALSE;Export;31075,49;12;3729,06;3512,28;216,78
SHP1055;CLT002;Atlas Apparel Group;Japan;Tokyo;JP;United Kingdom;Felixstowe;GB;Sea;DHL Express;6203.42;End Use Relief;2024-06-03;2024-06-12;2024-07-12;2024-07-13;30;1;TRUE;Import;124104,15;12;14892,5;12449,72;2442,78
SHP1056;CLT007;BlueSky Pharmaceuticals;China;Shanghai;CN;Spain;Barcelona;ES;Air;Evergreen;7208.51;Standard Entry;2023-04-29;2023-05-08;2023-05-14;2023-05-19;6;5;FALSE;Import;96342,2;0;0;0;0
SHP1057;CLT006;Vortex Machinery Co.;Thailand;Bangkok;TH;Italy;Genoa;IT;Sea;CMA CGM;2917.36;End Use Relief;2024-01-28;2024-01-31;2024-03-16;2024-03-18;45;2;TRUE;Export;6704,4;5,5;368,74;306,74;62
SHP1058;CLT004;Solaris Chemical Solutions;Thailand;Bangkok;TH;Sweden;Gothenburg;SE;Road;UPS;2917.36;Standard Entry;2024-04-20;2024-04-22;2024-04-29;2024-04-30;7;1;TRUE;Import;217634,7;5,5;11969,91;0;11969,91
SHP1059;CLT006;Vortex Machinery Co.;China;Shanghai;CN;Sweden;Gothenburg;SE;Road;DHL Express;8708.29;Temporary Admission;2023-12-12;2023-12-14;2023-12-21;2023-12-26;7;5;FALSE;Import;70472,7;4,5;3171,27;2723;448,27
SHP1060;CLT001;Meridian Electronics Ltd;South Korea;Busan;KR;Italy;Genoa;IT;Sea;Maersk;8428.90;Standard Entry;2024-01-01;2024-01-03;2024-02-13;2024-02-18;41;5;FALSE;Import;185976,67;1,7;3161,6;0;3161,6
SHP1061;CLT003;Crestwood Automotive Parts;USA;New York;US;Portugal;Lisbon;PT;Sea;CMA CGM;7208.51;FTA Relief;2024-10-10;2024-10-18;2024-11-20;2024-11-23;33;3;TRUE;Import;89619,64;0;0;0;0
SHP1062;CLT009;GreenLeaf Organics;Mexico;Mexico City;MX;Poland;Gdansk;PL;Sea;MSC;8708.99;IP Relief;2023-02-09;2023-02-12;2023-03-06;2023-03-10;22;4;FALSE;Export;130594,91;4,5;5876,77;4430,44;1446,33
SHP1063;CLT005;Pinnacle Foods International;Japan;Tokyo;JP;Belgium;Antwerp;BE;Sea;CMA CGM;7208.51;IP Relief;2024-10-30;2024-11-02;2024-12-13;2024-12-20;41;7;FALSE;Import;228524,93;0;0;0;0
SHP1064;CLT010;Quantum Tech Imports;Turkey;Istanbul;TR;Spain;Barcelona;ES;Air;DB Schenker;0901.11;FTA Relief;2024-12-11;2024-12-18;2024-12-20;2024-12-25;2;5;FALSE;Import;120865,01;0;0;0;0
SHP1065;CLT005;Pinnacle Foods International;India;Mumbai;IN;Spain;Barcelona;ES;Air;Maersk;8428.90;Temporary Admission;2023-07-05;2023-07-11;2023-07-18;2023-07-21;7;3;TRUE;Import;6237,51;1,7;106,04;89,22;16,82
SHP1066;CLT003;Crestwood Automotive Parts;Turkey;Istanbul;TR;Spain;Barcelona;ES;Air;Kuehne+Nagel;8542.31;Standard Entry;2023-11-22;2023-11-27;2023-11-29;2023-12-01;2;2;TRUE;Export;9427,87;0;0;0;0
SHP1067;CLT004;Solaris Chemical Solutions;USA;New York;US;Sweden;Gothenburg;SE;Sea;Kuehne+Nagel;6110.20;Temporary Admission;2024-08-25;2024-09-01;2024-10-02;2024-10-07;31;5;FALSE;Import;100314,68;12;12037,76;11868,92;168,84
SHP1068;CLT006;Vortex Machinery Co.;Bangladesh;Dhaka;BD;Italy;Genoa;IT;Sea;UPS;6203.42;Temporary Admission;2024-05-25;2024-06-04;2024-06-28;2024-07-04;24;6;FALSE;Import;46653,29;12;5598,39;4915,46;682,93
SHP1069;CLT001;Meridian Electronics Ltd;Mexico;Mexico City;MX;Germany;Hamburg;DE;Road;UPS;0901.11;IP Relief;2023-03-27;2023-04-06;2023-04-12;2023-04-15;6;3;TRUE;Import;79488,02;0;0;0;0
SHP1070;CLT008;Ironclad Steel Works;China;Shanghai;CN;France;Le Havre;FR;Air;Kuehne+Nagel;6203.42;End Use Relief;2023-12-27;2024-01-04;2024-01-10;2024-01-14;6;4;FALSE;Export;248977,33;12;29877,28;15183,42;14693,86
SHP1071;CLT009;GreenLeaf Organics;South Korea;Busan;KR;Netherlands;Rotterdam;NL;Air;DB Schenker;6203.42;Temporary Admission;2024-09-13;2024-09-16;2024-09-18;2024-09-22;2;4;FALSE;Export;58484,82;12;7018,18;7007,13;11,05
SHP1072;CLT003;Crestwood Automotive Parts;India;Mumbai;IN;Belgium;Antwerp;BE;Air;FedEx;8708.99;FTA Relief;2024-03-04;2024-03-10;2024-03-16;2024-03-19;6;3;TRUE;Export;193772,42;4,5;8719,76;7752,59;967,17
SHP1073;CLT009;GreenLeaf Organics;Thailand;Bangkok;TH;Portugal;Lisbon;PT;Air;Hapag-Lloyd;6110.20;Temporary Admission;2024-05-21;2024-05-27;2024-06-01;2024-06-08;5;7;FALSE;Import;231514,83;12;27781,78;23097,59;4684,19
SHP1074;CLT007;BlueSky Pharmaceuticals;Turkey;Istanbul;TR;United Kingdom;Felixstowe;GB;Air;DHL Express;8542.31;Temporary Admission;2024-11-02;2024-11-05;2024-11-08;2024-11-12;3;4;FALSE;Import;147138,67;0;0;0;0
SHP1075;CLT007;BlueSky Pharmaceuticals;Vietnam;Ho Chi Minh City;VN;United Kingdom;Felixstowe;GB;Air;Hapag-Lloyd;6203.42;End Use Relief;2024-09-26;2024-09-29;2024-10-05;2024-10-10;6;5;FALSE;Import;144793,25;12;17375,19;11173,49;6201,7
SHP1076;CLT006;Vortex Machinery Co.;Mexico;Mexico City;MX;Netherlands;Rotterdam;NL;Sea;Kuehne+Nagel;3004.90;Temporary Admission;2024-12-01;2024-12-08;2024-12-28;2024-12-29;20;1;TRUE;Import;187026,52;0;0;0;0
SHP1077;CLT009;GreenLeaf Organics;Thailand;Bangkok;TH;Netherlands;Rotterdam;NL;Rail;CMA CGM;2106.90;IP Relief;2023-09-03;2023-09-12;2023-09-22;2023-09-28;10;6;FALSE;Export;230739,49;9;20766,55;12728,93;8037,62
SHP1078;CLT002;Atlas Apparel Group;China;Shanghai;CN;Netherlands;Rotterdam;NL;Air;UPS;2106.90;FTA Relief;2024-12-01;2024-12-10;2024-12-16;2024-12-18;6;2;TRUE;Import;200204,62;9;18018,42;17871,42;147
SHP1079;CLT010;Quantum Tech Imports;Bangladesh;Dhaka;BD;France;Le Havre;FR;Sea;UPS;7208.51;Standard Entry;2023-01-08;2023-01-10;2023-02-20;2023-02-26;41;6;FALSE;Import;170833,73;0;0;0;0
SHP1080;CLT007;BlueSky Pharmaceuticals;USA;New York;US;Belgium;Antwerp;BE;Sea;DB Schenker;8517.12;Standard Entry;2024-09-13;2024-09-23;2024-10-31;2024-11-06;38;6;FALSE;Import;10811,43;0;0;0;0
SHP1081;CLT001;Meridian Electronics Ltd;Turkey;Istanbul;TR;Belgium;Antwerp;BE;Rail;Maersk;8708.99;Temporary Admission;2024-06-07;2024-06-16;2024-07-04;2024-07-08;18;4;FALSE;Export;197918,76;4,5;8906,34;7309,65;1596,69
SHP1082;CLT010;Quantum Tech Imports;USA;New York;US;France;Le Havre;FR;Sea;FedEx;3004.90;IP Relief;2023-05-26;2023-06-04;2023-06-29;2023-07-01;25;2;TRUE;Import;69804,39;0;0;0;0
SHP1083;CLT008;Ironclad Steel Works;South Korea;Busan;KR;Netherlands;Rotterdam;NL;Rail;Evergreen;8708.99;IP Relief;2024-12-06;2024-12-13;2024-12-28;2025-01-04;15;7;FALSE;Export;115342,16;4,5;5190,4;3063,75;2126,65
SHP1084;CLT010;Quantum Tech Imports;China;Shanghai;CN;France;Le Havre;FR;Sea;DB Schenker;8708.29;Standard Entry;2023-08-15;2023-08-22;2023-09-20;2023-09-26;29;6;FALSE;Import;76348,48;4,5;3435,68;0;3435,68
SHP1085;CLT010;Quantum Tech Imports;Turkey;Istanbul;TR;Poland;Gdansk;PL;Road;UPS;3004.90;IP Relief;2023-06-08;2023-06-12;2023-06-17;2023-06-22;5;5;FALSE;Import;76621,56;0;0;0;0
SHP1086;CLT001;Meridian Electronics Ltd;Vietnam;Ho Chi Minh City;VN;Sweden;Gothenburg;SE;Sea;CMA CGM;8428.90;Standard Entry;2023-09-23;2023-10-03;2023-11-01;2023-11-07;29;6;FALSE;Import;218206,98;1,7;3709,52;0;3709,52
SHP1087;CLT008;Ironclad Steel Works;Mexico;Mexico City;MX;France;Le Havre;FR;Sea;CMA CGM;8428.90;End Use Relief;2023-11-18;2023-11-25;2023-12-29;2024-01-02;34;4;FALSE;Import;217025,13;1,7;3689,43;2471,31;1218,12
SHP1088;CLT009;GreenLeaf Organics;South Korea;Busan;KR;France;Le Havre;FR;Air;FedEx;8471.30;Standard Entry;2023-03-08;2023-03-13;2023-03-17;2023-03-20;4;3;TRUE;Import;55575,17;0;0;0;0
SHP1089;CLT005;Pinnacle Foods International;Mexico;Mexico City;MX;Germany;Hamburg;DE;Road;Hapag-Lloyd;8708.99;Temporary Admission;2024-04-15;2024-04-25;2024-04-28;2024-04-30;3;2;TRUE;Import;186637,58;4,5;8398,69;7329,64;1069,05
SHP1090;CLT007;BlueSky Pharmaceuticals;USA;New York;US;Italy;Genoa;IT;Air;MSC;8708.29;End Use Relief;2024-07-01;2024-07-11;2024-07-18;2024-07-25;7;7;FALSE;Import;24464,59;4,5;1100,91;857,91;243
SHP1091;CLT010;Quantum Tech Imports;Thailand;Bangkok;TH;Netherlands;Rotterdam;NL;Sea;Evergreen;8542.31;Standard Entry;2023-07-07;2023-07-12;2023-08-21;2023-08-23;40;2;TRUE;Import;173961,18;0;0;0;0
SHP1092;CLT003;Crestwood Automotive Parts;China;Shanghai;CN;Sweden;Gothenburg;SE;Sea;DB Schenker;8708.29;Standard Entry;2023-07-14;2023-07-17;2023-08-27;2023-08-29;41;2;TRUE;Import;133026,64;4,5;5986,2;0;5986,2
SHP1093;CLT004;Solaris Chemical Solutions;Vietnam;Ho Chi Minh City;VN;Netherlands;Rotterdam;NL;Air;Kuehne+Nagel;2106.90;Temporary Admission;2023-04-11;2023-04-13;2023-04-19;2023-04-22;6;3;TRUE;Import;198553,95;9;17869,86;14556,98;3312,88
SHP1094;CLT002;Atlas Apparel Group;South Korea;Busan;KR;Germany;Hamburg;DE;Air;Hapag-Lloyd;8517.12;End Use Relief;2024-08-26;2024-09-04;2024-09-07;2024-09-10;3;3;TRUE;Import;144485,67;0;0;0;0
SHP1095;CLT008;Ironclad Steel Works;Vietnam;Ho Chi Minh City;VN;Sweden;Gothenburg;SE;Rail;Kuehne+Nagel;8542.31;Temporary Admission;2023-01-01;2023-01-09;2023-01-21;2023-01-26;12;5;FALSE;Export;71332,08;0;0;0;0
SHP1096;CLT009;GreenLeaf Organics;South Korea;Busan;KR;Portugal;Lisbon;PT;Sea;Evergreen;8708.29;End Use Relief;2023-09-12;2023-09-18;2023-10-16;2023-10-22;28;6;FALSE;Import;142509,76;4,5;6412,94;3899,59;2513,35
SHP1097;CLT002;Atlas Apparel Group;India;Mumbai;IN;Poland;Gdansk;PL;Sea;DHL Express;8443.32;End Use Relief;2024-04-26;2024-04-30;2024-06-02;2024-06-04;33;2;TRUE;Export;21062,07;0;0;0;0
SHP1098;CLT002;Atlas Apparel Group;South Korea;Busan;KR;Italy;Genoa;IT;Road;DB Schenker;6110.20;FTA Relief;2023-07-18;2023-07-23;2023-07-27;2023-07-29;4;2;TRUE;Import;80264,08;12;9631,69;7624,59;2007,1
SHP1099;CLT002;Atlas Apparel Group;Turkey;Istanbul;TR;Sweden;Gothenburg;SE;Sea;Kuehne+Nagel;3004.90;FTA Relief;2023-11-28;2023-12-03;2023-12-26;2024-01-02;23;7;FALSE;Import;102078,8;0;0;0;0
SHP1100;CLT010;Quantum Tech Imports;India;Mumbai;IN;Italy;Genoa;IT;Air;UPS;3004.90;End Use Relief;2024-03-02;2024-03-08;2024-03-15;2024-03-17;7;2;TRUE;Export;233546,67;0;0;0;0
SHP1101;CLT006;Vortex Machinery Co.;India;Mumbai;IN;Spain;Barcelona;ES;Sea;DHL Express;6110.20;Standard Entry;2023-11-19;2023-11-25;2023-12-27;2023-12-31;32;4;FALSE;Import;143005,17;12;17160,62;0;17160,62
SHP1102;CLT001;Meridian Electronics Ltd;Japan;Tokyo;JP;United Kingdom;Felixstowe;GB;Air;DHL Express;3004.90;FTA Relief;2024-04-12;2024-04-14;2024-04-18;2024-04-25;4;7;FALSE;Export;177563,03;0;0;0;0
SHP1103;CLT005;Pinnacle Foods International;Bangladesh;Dhaka;BD;United Kingdom;Felixstowe;GB;Sea;FedEx;8542.31;Temporary Admission;2023-11-30;2023-12-10;2024-01-14;2024-01-20;35;6;FALSE;Import;53865,78;0;0;0;0
SHP1104;CLT005;Pinnacle Foods International;USA;New York;US;Germany;Hamburg;DE;Sea;CMA CGM;8708.99;Standard Entry;2024-05-06;2024-05-15;2024-06-25;2024-06-26;41;1;TRUE;Import;196400,85;4,5;8838,04;0;8838,04
SHP1105;CLT008;Ironclad Steel Works;Vietnam;Ho Chi Minh City;VN;Spain;Barcelona;ES;Air;Kuehne+Nagel;2917.36;Standard Entry;2023-04-14;2023-04-21;2023-04-23;2023-04-26;2;3;TRUE;Import;136784,45;5,5;7523,14;0;7523,14
SHP1106;CLT005;Pinnacle Foods International;USA;New York;US;Poland;Gdansk;PL;Sea;MSC;8708.99;Standard Entry;2024-02-28;2024-03-03;2024-04-16;2024-04-23;44;7;FALSE;Export;41852,8;4,5;1883,38;0;1883,38
SHP1107;CLT010;Quantum Tech Imports;Vietnam;Ho Chi Minh City;VN;Portugal;Lisbon;PT;Sea;UPS;6204.62;IP Relief;2024-08-09;2024-08-15;2024-09-19;2024-09-24;35;5;FALSE;Import;135101,73;12;16212,21;9759,7;6452,51
SHP1108;CLT003;Crestwood Automotive Parts;USA;New York;US;Italy;Genoa;IT;Rail;DHL Express;8443.32;Temporary Admission;2023-08-08;2023-08-15;2023-08-25;2023-08-29;10;4;FALSE;Import;60782,16;0;0;0;0
SHP1109;CLT005;Pinnacle Foods International;Turkey;Istanbul;TR;Sweden;Gothenburg;SE;Road;Maersk;6203.42;Standard Entry;2024-10-19;2024-10-27;2024-11-05;2024-11-09;9;4;FALSE;Import;202485,88;12;24298,31;0;24298,31
SHP1110;CLT009;GreenLeaf Organics;China;Shanghai;CN;Portugal;Lisbon;PT;Sea;Maersk;8428.90;Temporary Admission;2023-02-02;2023-02-09;2023-03-15;2023-03-22;34;7;FALSE;Export;137008,3;1,7;2329,14;1994,98;334,16
SHP1111;CLT002;Atlas Apparel Group;USA;New York;US;Sweden;Gothenburg;SE;Sea;DB Schenker;8542.31;Standard Entry;2024-06-28;2024-07-08;2024-07-31;2024-08-07;23;7;FALSE;Import;213614,06;0;0;0;0
SHP1112;CLT010;Quantum Tech Imports;Vietnam;Ho Chi Minh City;VN;Germany;Hamburg;DE;Rail;FedEx;6110.20;IP Relief;2024-04-21;2024-04-25;2024-05-10;2024-05-16;15;6;FALSE;Export;85955,21;12;10314,63;5813,18;4501,45
SHP1113;CLT008;Ironclad Steel Works;Thailand;Bangkok;TH;Belgium;Antwerp;BE;Sea;FedEx;8428.90;IP Relief;2023-01-07;2023-01-15;2023-02-21;2023-02-22;37;1;TRUE;Import;7091,79;1,7;120,56;73,88;46,68
SHP1114;CLT005;Pinnacle Foods International;Vietnam;Ho Chi Minh City;VN;Sweden;Gothenburg;SE;Road;DHL Express;0901.11;Temporary Admission;2024-10-31;2024-11-07;2024-11-13;2024-11-19;6;6;FALSE;Import;217474,57;0;0;0;0
SHP1115;CLT004;Solaris Chemical Solutions;Turkey;Istanbul;TR;France;Le Havre;FR;Sea;Maersk;0901.11;End Use Relief;2023-02-10;2023-02-14;2023-03-28;2023-04-02;42;5;FALSE;Export;90387,3;0;0;0;0
SHP1116;CLT004;Solaris Chemical Solutions;Vietnam;Ho Chi Minh City;VN;Netherlands;Rotterdam;NL;Sea;CMA CGM;2917.36;IP Relief;2023-08-27;2023-09-03;2023-09-27;2023-09-28;24;1;TRUE;Import;38641,48;5,5;2125,28;1731,27;394,01
SHP1117;CLT002;Atlas Apparel Group;Japan;Tokyo;JP;United Kingdom;Felixstowe;GB;Air;Hapag-Lloyd;2917.36;Standard Entry;2024-04-02;2024-04-10;2024-04-15;2024-04-17;5;2;TRUE;Import;55379,91;5,5;3045,9;0;3045,9
SHP1118;CLT010;Quantum Tech Imports;USA;New York;US;Germany;Hamburg;DE;Sea;DB Schenker;8443.32;End Use Relief;2024-06-12;2024-06-16;2024-07-07;2024-07-14;21;7;FALSE;Export;56361,3;0;0;0;0
SHP1119;CLT006;Vortex Machinery Co.;Japan;Tokyo;JP;Netherlands;Rotterdam;NL;Sea;MSC;8542.31;End Use Relief;2024-01-04;2024-01-10;2024-02-12;2024-02-17;33;5;FALSE;Import;32438,13;0;0;0;0
SHP1120;CLT007;BlueSky Pharmaceuticals;Japan;Tokyo;JP;Belgium;Antwerp;BE;Rail;MSC;8708.99;IP Relief;2023-11-14;2023-11-22;2023-12-01;2023-12-08;9;7;FALSE;Import;164740,45;4,5;7413,32;4301,77;3111,55
SHP1121;CLT007;BlueSky Pharmaceuticals;South Korea;Busan;KR;United Kingdom;Felixstowe;GB;Sea;DHL Express;8471.30;FTA Relief;2023-09-12;2023-09-14;2023-10-07;2023-10-09;23;2;TRUE;Import;132062,39;0;0;0;0
SHP1122;CLT001;Meridian Electronics Ltd;China;Shanghai;CN;Sweden;Gothenburg;SE;Rail;Hapag-Lloyd;6110.20;Standard Entry;2024-11-07;2024-11-14;2024-11-26;2024-12-01;12;5;FALSE;Import;106644,71;12;12797,37;0;12797,37
